msisdn,imei_tac,brand_name,model_name,os_name,os_vendor
9928017874698ec63995b2498444d67c,bfa799c460dc1d98d5fd91701c3e8b2d,NOKIA,150 DUAL SIM,,NOKIA
aa52c17dfa4b21b03717769aebc3e0ce,76b85087941aa96acb314fd0b1d2f051,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
b7d646c41dbc8aa7809da0dd64faaa29,5854d3ca1fdc3192adba4c3b8d00e434,KINGSTAR,"KS-M1,KS-M2,KS-M3,KS-M5,KS-M7",Proprietary OS,Proprietary OS
1b1fd33e1029aeea959003909312d2c5,c4a199ac879783ae1c72876396eebfd7,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
97fe506cab2fe00d35e36fd10f3f2883,ec0d5d07654f52c6088732755141936c,WALTON,OLVIO L11,,
df3569a4dc62fc6215f97a4aeac085d1,445035141fa0d21fc9cc160f0355634b,SYMPHONY,I10,Android,Google
700007ce0ad0d22767f6572c33dee77f,3152ab0f1cc17f183a5f95913eb09041,LEPHONE,LECOM 3100,,
3be9c5fd91dac7f118a23a920cf0f70d,45893365646a66d296d7aa0597ffe9e3,LENOVO,A328,Android,Google
03a7753c2d92dad65e9639de27a34f3b,a6a199f42919803358f2355985922df7,SB TEL,"SYMPHONY B19, E76",Proprietary OS,Proprietary OS
c81eacf096b590b41962148d26523e8a,5f9648949e593d4b277c73d087fccab1,SYMPHONY,"E10, E60, ZVI",Android,Google
64be8954e1f363d280975958d4ec4b96,04ae203f99948e5126b7442c7f5c93f3,NOKIA,150 (RM-1190),,NOKIA
e9be47e199cdecb9350187f95026b373,e207a2ab2a4bfe61ea1b675f55b3d8d6,SAMSUNG,GALAXY A7 2017 (SM-A720F),Android,Google
115448965bb3f725205918e893a1f939,23b4e29a115292c62d4294d4a5cb8b9b,NOKIA,108 DUAL SIM (RM-944),Series30,Symbian
356c4a1731806cb167f4a372e30bc633,f2e935469f6f334ea17f1ab676c1b217,SYMPHONY,L50,,
446fbaaa4272820ade19b1f32326c362,bb642e5f66fb7e8ee35dd25610382554,SMOBILE,"P16,Q5,S810,S860,S880",Proprietary OS,Proprietary OS
6b5a962a5e05909f8bfeca0893264c1c,2db36290776d9adae67860f126a8dddd,SAMSUNG,SCH-W120,Samsung OS,Samsung
3d1a34cdbeb6de1a5ab8f16b16c70ef3,e46c0b05520da8106b81861e33b2da65,LITEEL,LITETEL LT1801,,
876a584411f36a295a3e448d1c874b30,70a7607817808328fa4eff143bbdc5d4,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS
dc10e063cb79781b064f0655b3ef9cc2,3df70e74a9b110e64a8508eaecec6ac0,HUAWEI,NEXUS 6P SPECIAL EDITION TD-LTE (H1512),Android,Google
643b0b730f462a2e99c5a669dfe5cf9f,27cd92aebe00d0311dbfb20fdc86d9d6,OPPO,F1W SELFIE EXPERT,Android,Google
1fcafb7d4d59a100a2f434014a62edf7,ec0d5d07654f52c6088732755141936c,WALTON,OLVIO L11,,
53ed6ca52efbdb4d6f6bb5700a70f01d,ed8345935ec6000b4139aa9bde5e0456,SAMSUNG,GALAXY J1 (SM-J110HDS),Android,Google
6d5ea21bc26dbce462de8e0c76a28370,cf79e1734bfe13ee600cb5917ed67a26,SYMPHONY,"M40,W68,W82,M100,W140",Proprietary OS,Proprietary OS
2c558a5e5836bcda40d633028ace902f,fa25ea536213e53d48fb136817988b1d,NOKIA,C2-00,Symbian OS,Symbian
e69220564c484b33c985bcaf3bc319d4,a8a51858a6f8ad876bf5897dad9dae03,TECNO,CAMON I (IN5),Android,Google
2c781072cf55c95070988dff70c24fd6,327db01062b6d0736bd448a66e39f893,,,,
d4133bb1c0371eb1c09cccbec759a9bf,542b7132c8ab43659f65069dcb8cecef,SYMPHONY,"L25, FT42, W130, W69",Proprietary OS,Proprietary OS
59a03c4d62e0a1fb90ec94ad3788ab96,a92b15c07bf7b4960d52790c3b00b083,WINSTAR,"W7000,W8000,W9000,W902,W903",Proprietary OS,Proprietary OS
b06551313e96a5ed8e5a8fcf82a45ec5,228477a79571652ad0d711d5f2dd3a45,WALTON,PRIMO H7,Android,Google
1bf26297db3b936c04ba780d5519ae6a,3b8972792853a53a27eecd2c8247c2cc,FIVE STAR,"A101,A102,A103,A104,A105",Proprietary OS,Proprietary OS
05bc5824fa527c7199e51cb1eb48aefe,df847b04fdd5285750cd31fa7218fe43,ASUS,ZENFONE 5 (A501CG),Android,Google
f1ca388ef5c023b1e395f2cfb723b581,a0c8f395ab38d3b25ae46af39c0bba6c,MICROMAX,X372,,
0bba483e8f6afb6c9d074969f69bb980,66b68cfc9666cf02c33f7c3181c84cea,MYCELL,"BEE17,BEE19, BEE18,M103,M104",Proprietary OS,Proprietary OS
9be967632eb1a9c5df59c5d02757f308,00fe8baceebdf297ea146f909f58050a,G-PHONE,"GP14,GP15,GP16,T66,T77",Proprietary OS,Proprietary OS
899cb62991fbce0d73a6c68d1449d5a6,cbbdbb8fa50339ce0b0eeb998c5e81a7,ITEL,IT1513,Android,Google
54381385401c63c06357bc679447248f,c94e69c4f10feec893989267a3f7adb1,SAMSUNG,GALAXY S V (SM-G900H),Android,Google
3ece62d86077e925ba811936c0871706,dc08c3327adcbbf1c4104d260370e174,WESTERN,"D15,D16,D17,D18",Symbian OS,Symbian
3ece62d86077e925ba811936c0871706,165acdb176c002cd45cab78630f5405b,SYMPHONY,"V60, P6, V40, T90, ZVI",Android,Google
f0dab298516fef50a19a957e488c81ee,145b09b7abc5babc2692ce48607607cc,SAMSUNG,GALAXY NOTE 4 LTE-A (SM-N910C),Android,Google
678c857ce117dede332777e12e414a56,073c51e1dae2de64810d580a1a6b1cb1,ITEL,IT5040,,
bf9adafc867045a048f1740cf0b96c8a,472cfc4d9081078f2c46ed366e5e3c30,NOKIA,230 DUAL SIM,,NOKIA
6b4a941087e8d4c402f9e78115050a50,34283700c6d3d6b0ed893d8da71f4d73,SB TEL,"SYMPHONY D29, L18, STUDIO 50",Proprietary OS,Proprietary OS
fbc01bf18b0596337f47733694f1ad1a,e157d4b9683bdf3918076d53c6aa0e2e,LAVA,IRIS 505,Android,Google
6c01ade9ed960fcf5fa6e7fc6c59d28c,d969133a7ffe1cc30ba5b82658f74f04,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
9c794bd421a38ce7615a849249f515b0,36d1d68141082c83f3930bc1107827c6,STYLUS,E11,,
3ac0dd85e4976c90a64bb99c2560efec,445035141fa0d21fc9cc160f0355634b,SYMPHONY,I10,Android,Google
9f3bf0c31abd4b173828211a42d11447,70a7607817808328fa4eff143bbdc5d4,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS
f31f4eae9722baaf478e277e5ddd2d1d,42346e073ca185bc0240a94fd33d541b,SYMPHONY,H300,Android,Google
70eee05b49e165800ecc5bc50456654b,f2e935469f6f334ea17f1ab676c1b217,SYMPHONY,L50,,
9343cf8bbd1579f0dbccb0054e326b5a,84f4e7b381f43fc8aa29f5a1ad011851,NOKIA,215 DUAL SIM,Symbian OS,Symbian
d8c3ab6d1a9b5fe8ca3cabdf9b795ae1,5b72f354188bd0bab3c787600e9005b7,SYMPHONY,M150,,
03b0760b805b557c4eabe67cef08daa3,7ea9b7d03ee789db6bec82fa247776ad,WALTON,PRIMO GF5,Android,Google
0d48498b053638eb7fa74af5c30db814,b5d313c290ab0053a4a9ac1d1a44f368,SAMSUNG,GALAXY S DUOS II (GT-S7582),Android,Google
72b4c33d0c76c158888394e4d1619693,fa72974c2beb706153619bf68b287957,SYMPHONY,L65,,
d61d20de518a0930f90b6fb5562f2821,a1f9c134c7e899598961ae2420ea055f,NOKIA,5030 XPRESSRADIO,Symbian OS,Symbian
e997def5ef43d4a0eb0907f22e694861,c3681ed35b825acdd1f5040dbd0e8097,SYMPHONY,V92,,
f1a2622944590344a74d12ea8239ddaa,ae9aa406017f92e2e189f9876b935153,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
af21dd587edee3fa6cb7aa07f068342b,63497efe88a050a2c4bf33d563d21172,SAMSUNG,GALAXY J7 DUOS (SM-J700H DD),Android,Google
e22c9bc23b61596822ede5b00899f0d3,ff3690ed2b1ca4251cf7c413e0bf5e67,SYMPHONY,H250,,
978f41a7b86ba04b075c9d6c98101439,1b673832f9aef1f847da10ee92329564,XIAOMI,REDMI S2,Android,Google
1beb63e49c04ebb39b09b39cbb9de64a,176fad099616fbcaef5f52abb9f46ae2,SYMPHONY,BL20,,
fa89316b3feb2bfe329bb43a8f83b81f,811d5c362681cf4b8ee8663efb46c330,MOREBILE,"J888, Q670, Q920, X2-02",,
aca1f03b7e861f6465036eca7b6eb491,be72759939640427b4c9c350a689c52b,SYMPHONY,V75,Android,Google
60d08d4973297c925478d7050c63afd5,2fb7d0e80ae89b4c23a59edb8c3c28b1,SAMSUNG,CORBY (SGH-S3650),Samsung OS,Samsung
3a4b2ed5562b033cc7c978f727b0c267,da3aea11c9e7a091cef992634f9ab4c7,SAMSUNG,SM-G5308W TD-LTE,Android,Google
2757fdd937c27c7bf20c6d2754b66710,89a96358107c18f696a84fc17b5316c1,SYMPHONY,D54I,,
cb0b16f5e8a025f4ed9059284ce2fd0f,9c0615bef9944345311a4ea04a307937,SAMSUNG,GALAXY J1 (SM-J110HDS),Android,Google
d0d6084476ea6a427b8d1b8eca3f249c,5ef40c22c314cb4b3626d7e113313c3e,LAVA,IRIS 870,Android,Google
168d04a1bce800356a6d1635887865ed,2f1cec5179e5f8191380e204dda091df,HUAWEI,ENJOY 5 DUAL SIM TD-LTE (TIT-AL00),Android,Google
3d8af2dc9d5832b721b17c64e6709ceb,70a7607817808328fa4eff143bbdc5d4,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS
c2e9300199af3824e429d36061884345,280a099bfd3f46677c87a3802fe0937e,ACER,LIQUID Z5 (Z150-US),Android,Google
f401030d0a58d523172f652a4029a372,61cd8b39ab39ecac08f5c8f90cb145f0,SYMPHONY,D52I,,
b0b38559c0db14a1681e786347493603,1807ff7202e1452f6773a62a802056aa,HUAWEI,Y6II (CAM-L21),Android,Google
72cc853683842a18a42b4414033dfc96,0bd476895dab575383305aba6b319957,SAMSUNG,GALAXY J1 ACE DUOS (SM-J111F DS),Android,Google
3260bc4ac72038b2be1d8d6758075fd6,261181addf07659be6652f4638a94703,SYMPHONY,V85,,
67f1f82e96f9be193a50192e962221b4,c8a7c3283ee0e528efc0e6060ce4f760,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google
33d2e96c6d50e12750f05fa64ac877ba,3790523b51e35c06032b682bd34ba1eb,NOKIA,"ASHA 206,2060",Series40,Symbian
d7c0e37840cdce6c589c49ff10c94ea1,fa72974c2beb706153619bf68b287957,SYMPHONY,L65,,
60b303d9367a954974bf1cd3cb86dfc5,bc4597e6d630cb703d36aa75660d3ec3,WIKO,LENNY3,Android,Google
97c30f46b6e7da0a9cb8ab5a1cf08f5e,157ab71eb007998f57292ac5b8bcbdf1,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS
5e7ed8e9d17468e656b8c4594927b104,70c62ba563bc6cf8292b94d4a60de746,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
49644a6690ca5cf2ff76ff9b09182688,445035141fa0d21fc9cc160f0355634b,SYMPHONY,I10,Android,Google
c49919687df3c6def2514004b8b47902,f633c4c8ff6d4561b56fdbcd5408c8bc,BLUEBERRY,SB415,,
f332034de3dc2b77a1a78b8e960899b2,9ad4a6f31fcee2f3e556e1fbac2a5126,VTECH,V28,,
31351065d47c8a07540fd38f8ef2febe,1e167eadfb8b3a99ce2f8849f55348f4,WALTON,PRIMO NH2 LITE,Android,Google
d36d85ad5bfd992e07e7e43f59629007,00fee679f6ac8a4bdd10e211c86ce6d3,SAMSUNG,GALAXY J2 2016 (SM-J210F),Android,Google
f82022a6a0d27181f317bd75ccb1ce4b,e157d4b9683bdf3918076d53c6aa0e2e,LAVA,IRIS 505,Android,Google
decab74a6147a3cf4dea2103da92e014,dd21a56a3baa9d0a08413e82bd0199e5,HUAWEI,NOVA 2I (RNE-L22),Android,Google
86e4d95e243f0f397f31727700e9956b,3a61cbece648e4fc0a2bd6017471c4fb,ITEL,S11,Android,Google
257103fecfae3bb01c61c4668e2056fd,1620761294f0fa0d952c40eaa7606800,SAMSUNG,GALAXY J2 DUOS (SM-J200G DD),Android,Google
bfd8e9635b69187e86481a7ca5aa3e73,445a21a21f84a6d8df26d4a6b9f872a4,LITEEL,LITETEL LT1850,,
80cdb0134979065a51ddcf16eccfb82b,9daecd45595d5649cc6d24714e18e30c,LAVA,IRIS 705,Android,Google
cd94ccb7c13d5b8302fe467a6563bcc3,cebe144f206c224865d47d74d34a9ae6,SAMSUNG,GALAXY J5 DUOS (SM-J500H DD),Android,Google
e23b2299ef9ff5ba7e1b71245433c5eb,1a53d1972c1f182bc9fd174bc1766a16,SYMPHONY,D10,,
352ad452841027b7f63d7ef3eca01af2,072318d93bc7ac7be3cbccf22857518e,XIAOMI,REDMI NOTE 4 (2016102),Android,Google
adaca75df2d3aa1bc6d7aeadf4f8d348,e1215268a4afee60e69984d3fcc13ffa,WALTON,PRIMO H6 PLUS,Android,Google
27e7799ddaf50c014739349c6eadf4d7,27cec7bcf0f9233a03c510f9e911afb9,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
f9090a0dbf8fe845481fae0952e211c3,5f21f2816bff00f7b32fc9907652668b,WALTON,OLVIO L12,,
e3346061e3c5f510c327547a54fefbe5,d50a963b8035473fd3a949afc2edd5ad,NOKIA,230 DUAL SIM (RM-1172),Series30,Symbian
2c0292bcf7835a5c874dba34308e65f8,efc77d7ebdeea922ff12d75c107b7292,SYMPHONY,V75M,,
57f50027ae0b080b33eb3d23a725f3da,d996da073d1c0d2eeda4d278787597a1,SAMSUNG,GALAXY J1(SM-J120G-DS),Android,Google
319be625635aef7e732b346379134f8f,5186c727141582d49011f8865d641c1d,NOKIA,103,Symbian OS,Symbian
9479228c0620242b86c96bfaab490866,b535d97f40234dfdbb645d92b6bcac04,LAVA,ARC 101,,
77e19d14f729d6a12b8610b77638297e,8a6ad651eee8b7d8fdfa1d67f66616fb,APPLE,IPHONE 5S (A1457),iOS,Apple
6e528de62a08c258df214e98882bd0ec,81d68a77eefbea064fd17aed6ed78a25,XIAOMI,REDMI 3S DUAL SIM TD-LTE (2016030),Android,Google
f9f7acfb71955ec40c0b260801f60377,5578acb2800d666d079981ab1bd7eb55,SAMSUNG,GALAXY GRAND PRIME (SM-G530H),Android,Google
5ac7cc100a0a1da2a1bd3ba8c324cace,af5ea833db1b7594c906a9f4a0e7ebe2,MAXIMUS,M123B,,
8f4de575b093ecdc07d52be19f2deca9,28d276a6a3af46441f4767758421d778,XIAOMI,REDMI 4X,Android,Google
6c35948b88380dbc466ae206dd9f9711,3c4bdc33586a4c08333d0e5279a69618,SAMSUNG,GALAXY S DUOS 3-VE (SM-G316HU-DD),Android,Google
688a8e178ff46dcc3b29d862ee42ad0e,c4a199ac879783ae1c72876396eebfd7,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
751584d87d0dfde0cface8bd8206e3a2,3bbd6d61f40f53b0bc22abbe62ca1d46,SB TEL,"H55, M90, D28, M85",Android,Google
a92e511558296d2d857ece532f02de22,d4245ea9296daa3e90b802c3afc5e00d,SYMPHONY,BL20,,
77bfb8bc5239f5ad1958a38fae08bdaa,65a0b9337c703fae43ecb7afe74758a4,SYMPHONY,L17,,
3081fed9292e8fe36a274d794a85aaa8,43fd11cea548131ae1ade1485a9d5038,WINMAX,"W40,W50, W90,W100",Proprietary OS,Proprietary OS
59ef71b87bd49eca96513fff133fba6f,86d89b05d2f95ec987d10d92af9fab31,OPPO,JOY 3 (A11W),Android,Google
ac1e3684edc99e142ca91269e85fab32,aa5a32b8053cb15bad7be50340110b44,SYMPHONY,"E25, D34, E75, S250",Android,Google
eec04d4bf8d3c771a4dc47fd22061faf,c8e5e1b4fa8acd0490db628094e85f0e,HUAWEI,ASCEND Y635-L21,Android,Google
37b954423600b6b1a51bcfc25085a3dd,4e25e69993bb26a1e5af1e87128d4ccd,,,,
51c913c729d113c45d259c09a55a4ace,472357714ec6131c1db18838dbb90ac1,KINGSTAR,"M4,X1",,
d17c998fe6f4222bd97107164a4164b8,f16733a2b000319dce737c7d416425b1,SYMPHONY,D22,,
bb14b5297f606d22b9a84f7428aa2d55,21e30338a0801fb8aa8497adf7daaf14,SYMPHONY,"T100, L22, B14",Proprietary OS,Proprietary OS
3d87681831396502c62dabe98f5adc1e,f7c4790984a49ce79922809d10a4d6af,SAMSUNG,GALAXY ACE (GT-S5830I),Android,Google
86a994eefccd4b36c3227d45ac178db9,3b6de420179eea927230aa6983a741d3,NOKIA,108 DUAL SIM (RM-944),Series30,Symbian
08e110fc77fa14a8f8145fd64edb4a02,f203524c7a45d52495671226f7767dea,APPLE,IPHONE 6 LTE-A  (A1549),iOS,Apple
69012d22b0da889c16bb4abe94e62b92,fce22962ff94914e80537bff3ad8c2af,SAMSUNG,GALAXY J1 (SM-J110HDS),Android,Google
6b7eab3d5c6cac6ac9ed5619c4917ae1,e2b3cc1f5464ec696f5817c288ebe578,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
6228fb0171c191d6eaa0108b6fdad8ee,ad9d39d81b90f7d1e430c9646bf039d8,SAMSUNG,GALAXY CORE PRIME VE DUOS (SM-G361H DS),Android,Google
31f0d2b7799aeea1b87e8246d8c19279,9d11fd7d8497396d556bbbc8dba9ccee,QUARTEL INFOTECH,M124B,,
d632c03b3b1c52c10738941cdd300612,43908e834ef5ea643f8facf2a937fa27,XIAOMI,REDMI 5 (MDG1),Android,Google
84eb37399eca478598e899d706c02776,27cec7bcf0f9233a03c510f9e911afb9,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google
17454454ede498c491581333b54d9f44,94039b29e1267d49a7cd175e2799f53b,SB TEL,"SYMPHONY D57,KT15,FT06",,
2fd2e8d43205191c1810e57d1c35906e,e78b64f4ac038867f94b3f38654727f8,GIONEE,PIONEER P5L,Android,Google
daf89eb958b97b1022cae05de08a0741,5330d7f51372d98815c68ed6228d65f1,LG,F240S OPTIMUS G PRO,Android,Google
1d49468c0440414c3e686802131b92cb,74389d77520152b07ec2625f99490642,MICROMAX,X649,MTK RTOS,Motorola
41992cde995bdcd99e91ad7573b2560f,a3eddbf24df9c68780fe94bc4981f5d9,LAVA,IRIS 41,Android,Google
076d9c1cfb064a9acfc0784c1bc362db,dd766127b4682d8c80c25eff71be2a4f,XIAOMI,REDMI 2A,Android,Google
b7cd3f20540592471c0b9b13efd94b18,0ea0feafb4fcbad1e5462a95cc2126bc,SAMSUNG,GALAXY J5 DUOS (SM-J500H DD),Android,Google
c705f863643da9118aa055be0a28d1cd,31e9bd461d370ebc7261deb833936774,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS
5f874a70180b0161dfb1e9142e030ac2,4158ee261345c98c7b2a1563afddb268,BBK,VIVO Y11 TD,Android,Google
968fe926ecf23df393b7d90674019bc0,619ad2b96db927fbdf44a488894ad248,SYMPHONY,"T80, S200, W14, M44",Proprietary OS,Proprietary OS
8b1a44d6d3732a180d31961e6fa6708e,dffc68c4c56d545878c5c17ac309b515,ITEL,S11 PRO,Android,Google
44c315a8944360f424542cebd069a27d,526e5577d983430015027596b866c2c3,NOKIA,"1280, 1282",Symbian OS,Symbian
64667c4ff3d3937350d5078b867e7371,246fbe596470b86d646f790542177af7,SYMPHONY,D19,,
aa9830ffe59364a86c0269ede1dfe47a,b6ef9b4ab2d433948184e75267445a60,HUAWEI,Y3II (LUA-U22),Android,Google
d030dc14b8f9f469a5014b47092b7730,dffc68c4c56d545878c5c17ac309b515,ITEL,S11 PRO,Android,Google
2b00f907cd62ebfbf0fd64e8c9d52c81,aa5a32b8053cb15bad7be50340110b44,SYMPHONY,"E25, D34, E75, S250",Android,Google
e7ce96b8b917d85efe93d947c6190fce,00f772402f56dbacc3b81453c6737d58,WESTERN,D32,,
b4ae546a7ec25893d181a8e4a51f09a9,72ea13ad4020bed8134c0cc63afc72bd,SAMSUNG,GALAXY ACE NXT (SM-G313HU),Android,Google
da29f5a3a44416de5b38f4dbcca688ad,6b6afcfab0293450f30ac2e9fab8c015,KINGSTAR,"KS -C4, KS-C5,KS-C6,KS-C7,KS-C8",,
d7cf91c7e4453432d36f001573676555,9ded2200adabdcece6d150fe8c85eadb,WALTON,PRIMO R4 PLUS,Android,Google
ecca0bf1682ede6f9f01fea55bc4c401,ba90d2f481ce0696efcc7a8d78f48137,NOKIA,105 DS (TA-1034),Symbian OS,Symbian
0a25c76256810492101326da44a64933,96762f567ace556997563c6d80a1b912,SYMPHONY,V49,Android,Google
27ed7d273de6e600fbed3047f9343ef5,01602b17db594c85019018548e36fdc7,WALTON,OLVIO ML8,,
dfcc678e9c4c9926c8f8dff9edd9b4bd,d4d1928b59383236cd5d3b83fc3a232a,SAMSUNG,GALAXY STAR PRO DUOS (GT-S7262),Android,Google
23cbbde3a07bf6b9c321b607bad39cd6,8e68671c4a5fc1150e29f54e622df742,XIAOMI,REDMI NOTE 5 (M1803E7SG),Android,Google
eb74a9fb2847ef0532098d957997c4bb,d9b901921ba2dc58b43fd9f1c76e0177,NOKIA,LUMIA 830 LTE-A (RM-984),Windows phone,Microsoft
1c30cafc8eab0b24a57e5576cea4d0cb,5533f98a9b641da97c8f408d142fb223,HTC,EVO 3D X515,Android,Google
fff3616cb483c3c2d951ed50866e3b78,c2596a7cc81d540efd8536153b21b9e4,WALTON,OLVIO L8,,
bab39b4053e75dc78e8b0fc5fe1d9745,1cf08d0c9e6ca48242164c0b8abe9ba9,MAXIMUS,M115C,Proprietary OS,Proprietary OS
d1a26bc2b2f0eea6e475b6a04bef9546,7b368bda9eed91ce6d82769b6821c541,XIAOMI,REDMI 4A (2016111),Android,Google
32e4791631429d16187c2c607823c438,de7b17d695b7fbf11b6cef3dc28fda8c,SYMPHONY,"W19, B13, BL45, E50",,
ae737f5ffb71a3d3ab05c011171e25f8,f329899e4f2834ff58bb95c85dca4843,SYMPHONY,L55,,
93a81821aab08c6b58179370f1f89fbe,542b7132c8ab43659f65069dcb8cecef,SYMPHONY,"L25, FT42, W130, W69",Proprietary OS,Proprietary OS
fd8dad40c016ea9bb8ec8c1ffba16834,3bea3687d1bae1016df6e16bc87c39a1,MICROMAX,X088 PLUS,,
812e16372257537f446f2a8915fe2392,c5dbe1d25ed123ac3f427643dc3e1991,SAMSUNG,GT-E1282T,Samsung OS,Samsung
e30db7960affc4c3df97d71163fa2243,3814a423e3cdb6027053c45156ae038c,SAMSUNG,GALAXY CORE PRIME (SM-G360H),Android,Google
dc9e519283f786632cf9f58645237b9a,e157d4b9683bdf3918076d53c6aa0e2e,LAVA,IRIS 505,Android,Google
3155f224e0e0456c442fcd62b4ea6264,51c266c5b805b9dc1438ea58b35eb125,LAVA,IRIS 820,Android,Google
469f66b77585e941ace20a523d9eed3c,c173b0d016d2e264fafd4a676ae361fa,SAMSUNG,SGH-P700,Samsung OS,Samsung
f35625bc4d5633ca50f32c2de5e82028,8e94f5e35c625ea54ad10696ae7c5759,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google
1d90d40ade877c2114c2083f0679a664,1ee41004805a09326856e679d085908a,WALTON,PRIMO H6 LITE,Android,Google
81e1e7f1d6c316d7374ac3b8b68f1c46,3683be765a69bcc5fda5676068dfc6e5,SAMSUNG,GALAXY ACE STYLE (SM-G313HZ),Android,Google
404f72c5924c90b3940e5830fc3175fc,d9fd7157b8fd8f5e647faebc39ce0cca,SYMPHONY,P7,Android,Google
1582f277ee3411803ee9e77d95a43491,18ab61c30358fc88eca1f9925e9773f9,ZTE,MF710M,,
ff8d9a7a1dc2db7adeeaad5a929beec0,b195adf0cd7d4d2b44fedb24a3fb1260,SYMPHONY,I50,Android,Google
b1387c738dc4b1a16e6d1dcdae3dd30e,07352ffea9a8f30c1ea4e7eec707f05f,SYMPHONY,"V50, H150, V80, B13, M1",Android,Google
e4f7b9f072a15d3031bcabafdbf609f3,a89b601b2e0f75337c2aa516eae5bc1a,XIAOMI,REDMI 4X DUAL (MAT136),Android,Google
4f2fc7a008e78ecd79769b2918d9a4f0,254d56c0e33b99522df8b14b3fc8baf6,SAMSUNG,GALAXY J5 DUOS (SM-J500H DS),Android,Google
aaf96dae186b672672c85ebc36ecee4d,3c449014d3dc9823343caa4705c6278a,HUAWEI,Y3II (LUA-L03),Android,Google
7559620c8726d11421d04b133f113134,38585495b1a8beba6a789610bcda4016,SAMSUNG,GALAXY J3 2016 DUOS (SM-J320F DS),Android,Google
93d845a5ac7388876a32c1054b49e56b,4c61c3fa7f3098bb5f8a9f1444b4efe6,SYMPHONY,D38,,
2c7325dc743c4ef820924d2aaa23eed5,e9be9dd78c1a49af3d248667ff751037,WINSTAR,MOBILE PHONE S-3,,
d24ed8febc9f615bfebab03cc4cd497e,535b5c3dbc2f2acb8c2fd834b9b6ce8a,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung
f7251f8c95824a7a9f391f786552ebc4,6e325c229bea708b71c70e1b17931e34,QPHONE,"Q666,Q777,Q888,Q999,Q101",,
8ef780d6194ac862a3aadf6e67c45584,30184d9c26b53c584654de09d13395f6,G-PHONE,G-444,,
0c5ebed80236843b585840d6d388e102,c38d777b04af0560bedd22a173b34b99,WESTERN,D44,,
ffa4685360412662e369b185b124e27c,996d94ee7d7b350c080dea2eed447e95,SYMPHONY,B17,,
02aa525bd70581b80e68876ae7215bea,70a7607817808328fa4eff143bbdc5d4,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS
dbdfe69d4c0194bbcaadbb447f14602b,445035141fa0d21fc9cc160f0355634b,SYMPHONY,I10,Android,Google
195da23ce5bc837793c0b796c526896d,50bb37f6cb3117c7c3b5186188cd9be1,STRAWBERRY,"DAISY, SUGAR, SB211, SAVOR,SCENT",Proprietary OS,Proprietary OS
beb04bd8163acd3135e9c447ac141b62,c36cc1c2c3cb4b05a18d9ffe8eec9640,LITEEL,LITETEL LT1851,,
8c32a229c8de90accf2cc7f5ed9f105f,778091572e2f4107ebed13b27677d231,SMART,S-25,,
77d6c85a1eb49d9c8369a665367acd43,143036328d1cc02cb2a53e56ac448ed3,LAVA,IRIS 605,Android,Google
7140a0f1b619b0b2dedc063c3a2993a5,638748d45c096536851b5564a1122798,SYMPHONY,D22,,
65e4338c73f4c21cba36f02801b268cf,3cb979fcf40efdc80166fef4f0a80658,SAMSUNG,GALAXY GRAND (GT-I9060I DS),Android,Google
ba22ca93045a5d960227044c47b11e8d,f26608bbd9cef1cbc3f863125ca6084e,SAMSUNG,GALAXY J7 (SM-J701F DS),Android,Google
bf706fe8fbbe83c1290355776cee78e0,a34797205ed7f3c9ea6420b0f26f4acf,GAMMA,GIVA 101,,
1dcc090328559d746cef9300ab4e82d9,5e708c2960647f0735c0ca72ee2d5465,SAMSUNG,GALAXY S III MINI GT-I8190,Android,Google
f2305778e451a745c6d63d846416fce7,60a53011714b73dc83a849a5d3e61fdb,SAMSUNG,GALAXY S DUOS II (GT-S7582),Android,Google
c7102f2f81c275a10b11af28e061858a,d4015a688d4e679ba2b8dec8b87de084,SAMSUNG,GALAXY S8 PLUS DUOS (SM-G955FD),Android,Google
ba7e59bf0e35858536f79d1b2194b4c1,38585495b1a8beba6a789610bcda4016,SAMSUNG,GALAXY J3 2016 DUOS (SM-J320F DS),Android,Google
a271f8dfba6b13692bcfaa3c0259d2d5,157fcfc4a7dae482de544825e202e35a,WINSTAR,MOBILE PHONE S-4,,
